CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
307490	2080.83008	5084538642726	0.79424	0.69853	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.97601	0	0.65438	0.75379	14.07427	0.97601	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307491	2080.83276	5084538668887	0.79424	0.69853	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307492	2080.83911	5084538734368	0.79424	0.69853	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307493	2080.84595	5084538800983	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307494	2080.85303	5084538871400	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307495	2080.85962	5084538939621	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307496	2080.86792	5084539021067	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307497	2080.87427	5084539084380	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307498	2080.88037	5084539144753	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307499	2080.88696	5084539212385	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307500	2080.89453	5084539287845	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307501	2080.90210	5084539364282	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307502	2080.90869	5084539428909	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	STEP 4: 1611142001976
307503	2080.91528	5084539495582	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	STEP 4: 1611142001976
307504	2080.92139	5084539557306	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307505	2080.92944	5084539635942	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307506	2080.93774	5084539720210	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307507	2080.94507	5084539793587	0.00000	0.00000	2080.56348	0.23389	5583	0	0.58776	0.94820	0	0.75650	0.87968	0	0.67213	0.91394	0	0.36275	0.76796	6.13608	0.98296	0	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00204	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307508	2080.95337	5084539875744	0.40976	0.29921	2080.56348	0.23389	5583	0	0.40976	0.29921	1	0.75650	0.87968	0	0.40976	0.29921	1	0.63402	0.74558	25.98362	0.98296	1	0.65438	0.75379	14.07427	0.98296	0	-0.02998	-0.04801	0.57208	0.00460	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307509	2080.96045	5084539947536	0.40976	0.29921	2080.56348	0.23389	5583	0	0.40976	0.29921	1	0.75650	0.87968	0	0.40976	0.29921	1	0.63405	0.74559	25.86104	0.98296	1	0.65438	0.75379	14.07427	0.98296	0	0.02984	-0.04509	0.56929	0.00460	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307510	2080.96436	5084539986527	0.41111	0.30273	2080.56348	0.23389	5583	0	0.41381	0.30976	1	0.75650	0.87968	0	0.41381	0.30976	1	0.63417	0.74586	26.34965	0.98296	1	0.65438	0.75379	14.07427	0.98296	0	0.02984	-0.04509	0.56929	0.00463	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307511	2080.96851	5084540027472	0.41197	0.30352	2080.95337	0.01514	5584	1	0.41453	0.30588	1	0.75650	0.87968	0	0.41453	0.30588	1	0.63418	0.74587	26.35482	0.98296	1	0.65438	0.75379	14.07427	0.98296	0	0.02984	-0.04509	0.56929	0.00463	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307512	2080.97192	5084540062168	0.41248	0.30399	2080.95337	0.01855	5584	1	0.41453	0.30588	1	0.75650	0.87968	0	0.41453	0.30588	1	0.63420	0.74587	26.35069	0.98296	1	0.65438	0.75379	14.07427	0.98296	0	0.02984	-0.04509	0.56929	0.00464	1	0.03252	-0.04477	0.56318	0.00323	1	0.31406	0.38056	0	0
307513	2080.97852	5084540127656	0.39180	0.29825	2080.95337	0.02515	5584	1	0.28873	0.25027	1	0.28812	0.28881	1	0.28842	0.26954	1	0.34620	0.75887	23.97927	0.98296	1	0.63424	0.74588	26.38357	0.98296	1	0.02984	-0.04509	0.56929	0.00443	1	0.03252	-0.04477	0.56318	0.00470	1	0.31406	0.38056	0	0
307514	2080.98633	5084540205871	0.37665	0.29554	2080.95337	0.03296	5584	1	0.28501	0.26381	1	0.28641	0.29483	1	0.28571	0.27932	1	0.34614	0.75904	23.80139	0.98296	1	0.63424	0.74588	26.38357	0.98296	1	0.02984	-0.04509	0.56929	0.00446	1	0.03252	-0.04477	0.56318	0.00470	1	0.31406	0.38056	0	0
307515	2080.99170	5084540259488	0.36540	0.29398	2080.95337	0.03833	5584	1	0.28688	0.27146	1	0.28639	0.29467	1	0.28663	0.28307	1	0.34597	0.75918	23.77129	0.97601	1	0.63427	0.74596	26.43853	0.98312	1	-0.03244	-0.04698	0.56326	0.00451	1	0.02984	-0.04509	0.56929	0.00472	1	0.31406	0.38056	0	0
307516	2080.99854	5084540327465	0.35757	0.29273	2080.95337	0.04517	5584	1	0.30208	0.27205	1	0.28788	0.29335	1	0.29498	0.28270	1	0.34593	0.75910	23.97206	0.97617	1	0.63427	0.74596	26.43853	0.98328	1	-0.03244	-0.04698	0.56326	0.00445	1	0.02984	-0.04509	0.56929	0.00472	1	0.31406	0.38056	0	0
307517	2081.00464	5084540388923	0.35127	0.29185	2080.95337	0.05127	5584	1	0.30209	0.27477	1	0.28699	0.29303	1	0.29454	0.28390	1	0.34590	0.75908	24.02785	0.97634	1	0.63423	0.74592	26.39129	0.98345	1	-0.03244	-0.04698	0.56326	0.00445	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307518	2081.01147	5084540456582	0.34611	0.29111	2080.95337	0.05811	5584	1	0.30205	0.27459	1	0.28697	0.29287	1	0.29451	0.28373	1	0.34586	0.75907	24.08919	0.97650	1	0.63419	0.74599	26.61094	0.98361	1	-0.03244	-0.04698	0.56326	0.00445	1	0.02984	-0.04509	0.56929	0.00473	1	0.31406	0.38056	0	0
307519	2081.01880	5084540530955	0.34244	0.28823	2080.95337	0.06543	5584	1	0.31580	0.21761	1	0.28844	0.29541	1	0.30212	0.25651	1	0.34578	0.75917	24.09103	0.98361	1	0.63421	0.74600	26.68965	0.98361	1	-0.03244	-0.04698	0.56326	0.00449	1	0.02984	-0.04509	0.56929	0.00471	1	0.31406	0.38056	0	0
307520	2081.02515	5084540593248	0.33922	0.28564	2080.95337	0.07178	5584	1	0.31467	0.21868	1	0.28639	0.29057	1	0.30053	0.25463	1	0.34577	0.75919	24.11360	0.98361	1	0.63420	0.74594	26.58685	0.98361	1	-0.03244	-0.04698	0.56326	0.00449	1	0.02984	-0.04509	0.56929	0.00469	1	0.31406	0.38056	0	0
307521	2081.03174	5084540659768	0.33636	0.28290	2080.95337	0.07837	5584	1	0.31301	0.21073	1	0.28539	0.28378	1	0.29920	0.24726	1	0.34576	0.75922	24.15465	0.99055	1	0.63419	0.74593	26.57973	0.99055	1	-0.03264	-0.04720	0.56600	0.00447	1	0.02984	-0.04509	0.56929	0.00469	1	0.31406	0.38056	0	0
307522	2081.03882	5084540729213	0.33340	0.28161	2080.95337	0.08545	5584	1	0.30260	0.25747	1	0.28135	0.26952	1	0.29197	0.26349	1	0.34564	0.75927	24.13663	0.99750	1	0.63417	0.74568	25.99160	0.99750	1	-0.03264	-0.04720	0.56600	0.00452	1	0.02984	-0.04509	0.56929	0.00472	1	0.31406	0.38056	0	0
307523	2081.04517	5084540793554	0.30334	0.27220	2080.95337	0.08545	5584	0	0.29811	0.25477	1	0.27580	0.25805	1	0.28695	0.25641	1	0.34559	0.75918	24.06724	1.00444	1	0.63419	0.74568	25.98708	1.00444	1	-0.03264	-0.04720	0.56600	0.00450	1	0.02984	-0.04509	0.56929	0.00472	1	0.31406	0.38056	0	0
307524	2081.05225	5084540865131	0.29336	0.25467	2080.95337	0.08545	5584	0	0.29441	0.23873	1	0.27236	0.23556	1	0.28339	0.23715	1	0.34559	0.75930	24.22495	1.01920	1	0.63414	0.74565	25.96961	1.02720	1	-0.03397	-0.04906	0.58827	0.00446	1	0.03082	-0.04650	0.58715	0.00474	1	0.31406	0.38056	0	0
307525	2081.05884	5084540931531	0.28897	0.24119	2080.95337	0.08545	5584	0	0.28798	0.20458	1	0.27238	0.22385	1	0.28018	0.21422	1	0.34567	0.75941	24.38473	1.03501	1	0.63410	0.74568	25.98956	1.04300	1	-0.03397	-0.04906	0.58827	0.00450	1	0.03082	-0.04650	0.58715	0.00476	1	0.31406	0.38056	0	0
307526	2081.06519	5084540993877	0.28509	0.23092	2081.04517	0.02002	5585	1	0.27860	0.19437	1	0.26832	0.20583	1	0.27346	0.20010	1	0.34555	0.75925	23.89746	1.05082	1	0.63406	0.74565	26.00659	1.05881	1	-0.03397	-0.04906	0.58827	0.00457	1	0.03082	-0.04650	0.58715	0.00474	1	0.31406	0.38056	0	0
307527	2081.07275	5084541070731	0.28256	0.22387	2081.04517	0.02759	5585	1	0.27654	0.18559	1	0.26832	0.20583	1	0.27243	0.19571	1	0.34550	0.75927	23.85694	1.05881	1	0.63406	0.74570	26.08250	1.05881	1	-0.03328	-0.04801	0.57568	0.00456	1	0.02984	-0.04509	0.56929	0.00474	1	0.31406	0.38056	0	0
307528	2081.07886	5084541131194	0.28086	0.21943	2081.04517	0.03369	5585	1	0.27816	0.18134	1	0.26659	0.21312	1	0.27238	0.19723	1	0.34547	0.75918	23.95008	1.05100	1	0.63403	0.74565	26.17610	1.04300	1	-0.03328	-0.04801	0.57568	0.00452	1	0.02984	-0.04509	0.56929	0.00471	1	0.31406	0.38056	0	0
307529	2081.08545	5084541195623	0.27966	0.21867	2081.04517	0.04028	5585	1	0.27911	0.20145	1	0.26583	0.22675	1	0.27247	0.21410	1	0.34544	0.75905	23.95326	1.03519	1	0.63397	0.74555	26.21896	1.02720	1	-0.03328	-0.04801	0.57568	0.00447	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307530	2081.09204	5084541262254	0.27918	0.22018	2081.04517	0.04688	5585	1	0.28324	0.21896	1	0.26831	0.24250	1	0.27578	0.23073	1	0.34543	0.75901	23.89171	1.01938	1	0.63395	0.74550	26.25317	1.01139	1	-0.03328	-0.04801	0.57568	0.00447	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307531	2081.09937	5084541334951	0.27867	0.22197	2081.04517	0.05420	5585	1	0.28225	0.23143	1	0.26692	0.24121	1	0.27458	0.23632	1	0.34531	0.75906	24.17704	1.01139	1	0.63395	0.74537	26.09982	1.01139	1	-0.03328	-0.04801	0.57568	0.00446	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307532	2081.10571	5084541399491	0.27793	0.22313	2081.04517	0.06055	5585	1	0.27986	0.23444	1	0.26265	0.23275	1	0.27126	0.23359	1	0.34535	0.75893	23.99601	1.01139	1	0.63395	0.74538	26.11437	1.01139	1	-0.03328	-0.04801	0.57568	0.00449	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307533	2081.11304	5084541471531	0.27746	0.22475	2081.04517	0.06787	5585	1	0.28171	0.24208	1	0.26378	0.23974	1	0.27275	0.24091	1	0.34517	0.75890	24.01018	1.00444	1	0.63390	0.74543	26.38653	1.00444	1	-0.03177	-0.04577	0.54880	0.00450	1	0.02984	-0.04509	0.56929	0.00473	1	0.31406	0.38056	0	0
307534	2081.11914	5084541533313	0.27711	0.22664	2081.04517	0.07397	5585	1	0.28118	0.23956	1	0.26552	0.25540	1	0.27335	0.24748	1	0.34517	0.75910	24.13268	0.99750	1	0.63390	0.74544	26.35369	0.99750	1	-0.03177	-0.04577	0.54880	0.00445	1	0.02984	-0.04509	0.56929	0.00473	1	0.31406	0.38056	0	0
307535	2081.12573	5084541598855	0.27712	0.22894	2081.04517	0.08057	5585	1	0.28594	0.25227	1	0.26856	0.26076	1	0.27725	0.25651	1	0.34515	0.75895	24.13834	0.99055	1	0.63390	0.74543	26.38653	0.99055	1	-0.03177	-0.04577	0.54880	0.00451	1	0.02984	-0.04509	0.56929	0.00473	1	0.31406	0.38056	0	0
307536	2081.13306	5084541671930	0.27724	0.23143	2081.04517	0.08789	5585	1	0.28779	0.25994	1	0.26968	0.26770	1	0.27873	0.26382	1	0.34511	0.75890	24.21194	0.98361	1	0.63393	0.74534	26.19652	0.98361	1	-0.03177	-0.04577	0.54880	0.00452	1	0.02984	-0.04509	0.56929	0.00474	1	0.31406	0.38056	0	0
307537	2081.13916	5084541734757	0.27697	0.23350	2081.04517	0.09399	5585	1	0.28033	0.25820	1	0.26614	0.26662	1	0.27324	0.26241	1	0.34509	0.75885	24.12994	0.98361	1	0.63389	0.74534	26.19080	0.98361	1	-0.03177	-0.04577	0.54880	0.00455	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307538	2081.14551	5084541798206	0.27671	0.23536	2081.04517	0.10034	5585	1	0.27772	0.25920	1	0.26796	0.26731	1	0.27284	0.26326	1	0.34510	0.75890	24.16409	0.98361	1	0.63383	0.74549	26.45112	0.98361	1	-0.03177	-0.04577	0.54880	0.00452	1	0.02984	-0.04509	0.56929	0.00474	1	0.31406	0.38056	0	0
307539	2081.15259	5084541869324	0.27649	0.23700	2081.04517	0.10742	5585	1	0.27772	0.25920	1	0.26796	0.26731	1	0.27284	0.26326	1	0.34510	0.75891	24.20656	0.98361	1	0.63382	0.74548	26.40959	0.98361	1	-0.03177	-0.04577	0.54880	0.00451	1	0.02984	-0.04509	0.56929	0.00475	1	0.31406	0.38056	0	0
307540	2081.15967	5084541938276	0.27675	0.23838	2081.04517	0.11450	5585	1	0.29839	0.25765	1	0.26407	0.26608	1	0.28123	0.26186	1	0.34507	0.75898	24.23639	0.98361	1	0.63381	0.74552	26.45584	0.98361	1	-0.03177	-0.04577	0.54880	0.00449	1	0.02984	-0.04509	0.56929	0.00475	1	0.31406	0.38056	0	0
307541	2081.16553	5084541998425	0.27700	0.23970	2081.04517	0.12036	5585	1	0.29596	0.26103	1	0.26716	0.26581	1	0.28156	0.26342	1	0.34506	0.75894	24.25732	0.98361	1	0.63381	0.74549	26.45905	0.98361	1	-0.03177	-0.04577	0.54880	0.00450	1	0.02984	-0.04509	0.56929	0.00475	1	0.31406	0.38056	0	0
307542	2081.17310	5084542072162	0.27723	0.24088	2081.04517	0.12793	5585	1	0.29596	0.26103	1	0.26716	0.26581	1	0.28156	0.26342	1	0.34506	0.75894	24.25732	0.98361	1	0.63381	0.74551	26.50804	0.98361	1	-0.03177	-0.04577	0.54880	0.00450	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307543	2081.17944	5084542137092	0.27743	0.24186	2081.04517	0.13428	5585	1	0.29691	0.25625	1	0.26612	0.26650	1	0.28151	0.26138	1	0.34505	0.75892	24.19684	0.98361	1	0.63379	0.74549	26.46099	0.98361	1	-0.03177	-0.04577	0.54880	0.00450	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307544	2081.18604	5084542202670	0.27756	0.24280	2081.04517	0.14087	5585	1	0.29519	0.25757	1	0.26517	0.26766	1	0.28018	0.26261	1	0.34506	0.75882	24.45692	0.98361	1	0.63379	0.74549	26.46099	0.98361	1	-0.03177	-0.04577	0.54880	0.00439	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307545	2081.19312	5084542272612	0.27767	0.24366	2081.04517	0.14795	5585	1	0.29519	0.25757	1	0.26517	0.26766	1	0.28018	0.26261	1	0.34501	0.75885	24.42422	0.98361	1	0.63381	0.74552	26.50535	0.98361	1	-0.03177	-0.04577	0.54880	0.00441	1	0.02984	-0.04509	0.56929	0.00476	1	0.31406	0.38056	0	0
307546	2081.19946	5084542337852	0.27769	0.24446	2081.04517	0.15430	5585	1	0.29161	0.25324	1	0.26449	0.27236	1	0.27805	0.26280	1	0.34499	0.75890	24.36330	0.98361	1	0.63381	0.74555	26.52591	0.98361	1	-0.03177	-0.04577	0.54880	0.00442	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307547	2081.20581	5084542400342	0.27781	0.24542	2081.04517	0.16064	5585	1	0.29534	0.26231	1	0.26633	0.27467	1	0.28083	0.26849	1	0.34502	0.75889	24.43362	0.98361	1	0.63382	0.74554	26.46435	0.98361	1	-0.03177	-0.04577	0.54880	0.00442	1	0.02984	-0.04509	0.56929	0.00479	1	0.31406	0.38056	0	0
307548	2081.21313	5084542472834	0.27793	0.24631	2081.04517	0.16797	5585	1	0.29534	0.26231	1	0.26633	0.27467	1	0.28083	0.26849	1	0.34501	0.75918	24.24263	0.98361	1	0.63379	0.74560	26.68201	0.98361	1	-0.03177	-0.04577	0.54880	0.00456	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307549	2081.21948	5084542536566	0.27803	0.24719	2081.04517	0.17432	5585	1	0.29219	0.26128	1	0.26886	0.27884	1	0.28052	0.27006	1	0.34503	0.75889	24.54349	0.98361	1	0.63377	0.74563	26.67637	0.98361	1	-0.03177	-0.04577	0.54880	0.00441	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307550	2081.22632	5084542604538	0.27809	0.24789	2081.04517	0.18115	5585	1	0.29329	0.25568	1	0.26623	0.27762	1	0.27976	0.26665	1	0.34501	0.75890	24.42483	0.98361	1	0.63377	0.74564	26.63933	0.98361	1	-0.03177	-0.04577	0.54880	0.00440	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307551	2081.23315	5084542674138	0.27815	0.24853	2081.04517	0.18799	5585	1	0.29329	0.25568	1	0.26623	0.27762	1	0.27976	0.26665	1	0.34501	0.75890	24.42483	0.98361	1	0.63381	0.74566	26.68015	0.98361	1	-0.03177	-0.04577	0.54880	0.00440	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307552	2081.23975	5084542740424	0.27849	0.24912	2081.04517	0.19458	5585	1	0.31239	0.26152	1	0.26432	0.27097	1	0.28836	0.26625	1	0.34500	0.75922	24.35913	0.98361	1	0.63380	0.74563	26.72971	0.98361	1	-0.03177	-0.04577	0.54880	0.00455	1	0.02984	-0.04509	0.56929	0.00478	1	0.31406	0.38056	0	0
307553	2081.24609	5084542802196	0.27882	0.24986	2081.04517	0.20093	5585	1	0.30113	0.26290	1	0.27645	0.28088	1	0.28879	0.27189	1	0.34487	0.75910	24.22954	0.98361	1	0.63363	0.74566	26.56861	0.98361	1	-0.03177	-0.04577	0.54880	0.00454	1	0.02984	-0.04509	0.56929	0.00480	1	0.31406	0.38056	0	0
307554	2081.25366	5084542877956	0.27913	0.25055	2081.04517	0.20850	5585	1	0.30113	0.26290	1	0.27645	0.28088	1	0.28879	0.27189	1	0.34452	0.75910	24.49179	0.98361	1	0.63338	0.74570	26.41524	0.98361	1	-0.03215	-0.04609	0.55262	0.00438	1	0.02970	-0.04518	0.56989	0.00482	1	0.31406	0.38056	0	0
307555	2081.25952	5084542938359	0.27734	0.25159	2081.04517	0.21436	5585	1	0.22715	0.27591	1	0.21304	0.29406	1	0.22009	0.28498	1	0.34302	0.75933	24.55122	0.98361	1	0.63140	0.74579	26.43753	0.98361	1	-0.03215	-0.04609	0.55262	0.00449	1	0.02970	-0.04518	0.56989	0.00485	1	0.31406	0.38056	0	0
307556	2081.26636	5084543005035	0.27495	0.25267	2081.04517	0.22119	5585	1	0.21785	0.27700	1	0.17400	0.30001	1	0.19593	0.28851	1	0.34249	0.75931	24.20975	0.98361	1	0.63042	0.74584	26.57833	0.98361	1	-0.03215	-0.04609	0.55262	0.00453	1	0.02970	-0.04518	0.56989	0.00486	1	0.31406	0.38056	0	0
307557	2081.27344	5084543076680	0.27263	0.25350	2081.04517	0.22827	5585	1	0.21553	0.26942	1	0.17222	0.29333	1	0.19387	0.28138	1	0.34166	0.75937	24.25531	0.99055	1	0.62982	0.74576	26.58721	0.99055	1	-0.03324	-0.04722	0.56617	0.00459	1	0.02946	-0.04543	0.57359	0.00480	1	0.31406	0.38056	0	0
307558	2081.27979	5084543140980	0.27031	0.25363	2081.04517	0.23462	5585	1	0.18839	0.25260	1	0.18976	0.26399	1	0.18908	0.25830	1	0.34126	0.75915	24.65114	0.99750	1	0.62946	0.74587	27.03346	0.99750	1	-0.03324	-0.04722	0.56617	0.00457	1	0.02946	-0.04543	0.57359	0.00480	1	0.31406	0.38056	0	0
307559	2081.28613	5084543203609	0.24822	0.27134	2081.04517	0.23462	5585	0	0.18541	0.25770	1	0.20034	0.26445	1	0.19288	0.26107	1	0.34130	0.75929	24.77489	1.00444	1	0.62955	0.74580	26.81880	1.00444	1	-0.03324	-0.04722	0.56617	0.00451	1	0.02946	-0.04543	0.57359	0.00479	1	0.31406	0.38056	0	0
307560	2081.29297	5084543272440	0.22055	0.26621	2081.04517	0.23462	5585	0	0.18541	0.25770	1	0.20034	0.26445	1	0.19288	0.26107	1	0.34120	0.75934	24.46219	1.00444	1	0.62971	0.74571	26.57312	1.00444	1	-0.03285	-0.04660	0.55876	0.00461	1	0.02946	-0.04543	0.57359	0.00483	1	0.31406	0.38056	0	0
307561	2081.29932	5084543336634	0.21144	0.26876	2081.04517	0.23462	5585	0	0.18152	0.26479	1	0.20492	0.28293	1	0.19322	0.27386	1	0.34115	0.75925	24.57128	0.99750	1	0.62963	0.74583	26.74319	0.99750	1	-0.03285	-0.04660	0.55876	0.00462	1	0.02946	-0.04543	0.57359	0.00482	1	0.31406	0.38056	0	0
307562	2081.30640	5084543406031	0.20851	0.27187	2081.28613	0.02026	5586	1	0.20135	0.27574	1	0.19806	0.28664	1	0.19971	0.28119	1	0.34117	0.75933	24.63357	0.99055	1	0.62960	0.74590	26.92104	0.99055	1	-0.03285	-0.04660	0.55876	0.00463	1	0.02946	-0.04543	0.57359	0.00481	1	0.31406	0.38056	0	0
307563	2081.31299	5084543472470	0.20715	0.27516	2081.28613	0.02686	5586	1	0.20378	0.28328	1	0.19967	0.29338	1	0.20172	0.28833	1	0.34117	0.75928	24.71638	0.98361	1	0.62957	0.74589	26.88962	0.98361	1	-0.03285	-0.04660	0.55876	0.00457	1	0.02946	-0.04543	0.57359	0.00481	1	0.31406	0.38056	0	0
307564	2081.31982	5084543539607	0.20651	0.27687	2081.28613	0.03369	5586	1	0.20518	0.28116	1	0.20150	0.28972	1	0.20334	0.28544	1	0.34117	0.75929	24.70127	0.98361	1	0.62953	0.74589	26.88044	0.98361	1	-0.03285	-0.04660	0.55876	0.00462	1	0.02946	-0.04543	0.57359	0.00480	1	0.31406	0.38056	0	0
